,Label
813,17
814,18
815,18
816,19
817,19
818,20
819,20
820,21
821,21
822,22
823,22
824,23
825,23
826,24
827,24
828,25
829,25
830,26
831,26
832,1
833,1
834,2
835,2
836,3
837,3
838,4
839,4
840,5
841,5
842,6
843,6
844,7
845,7
846,8
847,8
848,9
849,9
850,10
851,10
852,11
853,11
854,12
855,12
856,13
857,13
858,14
859,14
860,15
861,15
862,16
863,16
864,17
865,17
866,18
867,18
868,19
869,19
870,20
871,20
872,21
873,21
874,22
875,22
876,23
877,23
878,24
879,24
880,25
881,25
882,26
883,26
884,1
885,1
886,2
887,2
888,3
889,3
890,4
891,4
892,5
893,5
894,6
895,6
896,7
897,7
898,8
899,8
900,9
901,9
902,10
903,10
904,11
905,11
906,12
907,12
908,13
909,13
910,14
911,14
912,15
913,15
914,16
915,16
916,17
917,17
918,18
919,18
920,19
921,19
922,20
923,20
924,21
925,21
926,22
927,22
928,23
929,23
930,24
931,24
932,25
933,25
934,26
935,26
936,1
937,1
938,2
939,2
940,3
941,3
942,4
943,4
944,5
945,5
946,6
947,6
948,7
949,7
950,8
951,8
952,9
953,9
954,10
955,10
956,11
957,11
958,12
959,12
960,13
961,13
962,14
963,14
964,15
965,15
966,16
967,16
968,17
969,17
970,18
971,18
972,19
973,19
974,20
975,20
976,21
977,21
978,22
979,22
980,23
981,23
982,24
983,24
984,25
985,25
986,26
987,26
988,1
989,1
990,2
991,2
992,3
993,3
994,4
995,4
996,5
997,5
998,6
999,6
1000,7
1001,7
1002,8
1003,8
1004,9
1005,9
1006,10
1007,10
1008,11
1009,11
1010,12
1011,12
1012,13
1013,13
1014,14
1015,14
1016,15
1017,15
1018,16
1019,16
1020,17
1021,17
1022,18
1023,18
1024,19
1025,19
1026,20
1027,20
1028,21
1029,21
1030,22
1031,22
1032,23
1033,23
1034,24
1035,24
1036,25
1037,25
1038,26
1039,26
1040,1
1041,1
1042,2
1043,2
1044,3
1045,3
1046,4
1047,4
1048,5
1049,5
1050,6
1051,6
1052,7
1053,7
1054,8
1055,8
1056,9
1057,9
1058,10
1059,10
1060,11
1061,11
1062,12
1063,12
1064,13
1065,13
1066,14
1067,14
1068,15
1069,15
1070,16
1071,16
1072,17
1073,17
1074,18
1075,18
1076,19
1077,19
1078,20
1079,20
1080,21
1081,21
1082,22
1083,22
1084,23
1085,23
1086,24
1087,24
1088,25
1089,25
1090,26
1091,26
1092,1
1093,1
1094,2
1095,2
1096,3
1097,3
1098,4
1099,4
1100,5
1101,5
1102,6
1103,6
1104,7
1105,7
1106,8
1107,8
1108,9
1109,9
1110,10
1111,10
1112,11
1113,11
1114,12
1115,12
1116,13
1117,13
1118,14
1119,14
1120,15
1121,15
1122,16
1123,16
1124,17
1125,17
1126,18
1127,18
1128,19
1129,19
1130,20
1131,20
1132,21
1133,21
1134,22
1135,22
1136,23
1137,23
1138,24
1139,24
1140,25
1141,25
1142,26
1143,26
1144,1
1145,1
1146,2
1147,2
1148,3
1149,3
1150,4
1151,4
1152,5
1153,5
1154,6
1155,6
1156,7
1157,7
1158,8
1159,8
1160,9
1161,9
1162,10
1163,10
1164,11
1165,11
1166,12
1167,12
1168,13
1169,13
1170,14
1171,14
1172,15
1173,15
1174,16
1175,16
1176,17
1177,17
1178,18
1179,18
1180,19
1181,19
1182,20
1183,20
1184,21
1185,21
1186,22
1187,22
1188,23
1189,23
1190,24
1191,24
1192,25
1193,25
1194,26
1195,26
1196,1
1197,1
1198,2
1199,2
1200,3
1201,3
1202,4
1203,4
1204,5
1205,5
1206,6
1207,6
1208,7
1209,7
1210,8
1211,8
1212,9
1213,9
1214,10
1215,10
1216,11
1217,11
1218,12
1219,12
1220,13
1221,13
1222,14
1223,14
1224,15
1225,15
1226,16
1227,16
1228,17
1229,17
1230,18
1231,18
1232,19
1233,19
1234,20
1235,20
1236,21
1237,21
1238,22
1239,22
1240,23
1241,23
1242,24
1243,24
1244,25
1245,25
1246,26
1247,26
1248,1
1249,1
1250,2
1251,2
1252,3
1253,3
1254,4
1255,4
1256,5
1257,5
1258,6
1259,6
1260,7
1261,7
1262,8
1263,8
1264,9
1265,9
1266,10
1267,10
1268,11
1269,11
1270,12
1271,12
1272,13
1273,13
1274,14
1275,14
1276,15
1277,15
1278,16
1279,16
1280,17
1281,17
1282,18
1283,18
1284,19
1285,19
1286,20
1287,20
1288,21
1289,21
1290,22
1291,22
1292,23
1293,23
1294,24
1295,24
1296,25
1297,25
1298,26
1299,26
1300,1
1301,1
1302,2
1303,2
1304,3
1305,3
1306,4
1307,4
1308,5
1309,5
1310,6
1311,6
1312,7
1313,7
1314,8
1315,8
1316,9
1317,9
1318,10
1319,10
1320,11
1321,11
1322,12
1323,12
1324,13
1325,13
1326,14
1327,14
1328,15
1329,15
1330,16
1331,16
1332,17
1333,17
1334,18
1335,18
1336,19
1337,19
1338,20
1339,20
1340,21
1341,21
1342,22
1343,22
1344,23
1345,23
1346,24
1347,24
1348,25
1349,25
1350,26
1351,26
1352,1
1353,1
1354,2
1355,2
1356,3
1357,3
1358,4
1359,4
1360,5
1361,5
1362,6
1363,6
1364,7
1365,7
1366,8
1367,8
1368,9
1369,9
1370,10
1371,10
1372,11
1373,11
1374,12
1375,12
1376,13
1377,13
1378,14
1379,14
1380,15
1381,15
1382,16
1383,16
1384,17
1385,17
1386,18
1387,18
1388,19
1389,19
1390,20
1391,20
1392,21
1393,21
1394,22
1395,22
1396,23
1397,23
1398,24
1399,24
1400,25
1401,25
1402,26
1403,26
1404,1
1405,1
1406,2
1407,2
1408,3
1409,3
1410,4
1411,4
1412,5
1413,5
1414,6
1415,6
1416,7
1417,7
1418,8
1419,8
1420,9
1421,9
1422,10
1423,10
1424,11
1425,11
1426,12
1427,12
1428,13
1429,13
1430,14
1431,14
1432,15
1433,15
1434,16
1435,16
1436,17
1437,17
1438,18
1439,18
1440,19
1441,19
1442,20
1443,20
1444,21
1445,21
1446,22
1447,22
1448,23
1449,23
1450,24
1451,24
1452,25
1453,25
1454,26
1455,26
1456,1
1457,1
1458,2
1459,2
1460,3
1461,3
1462,4
1463,4
1464,5
1465,5
1466,6
1467,6
1468,7
1469,7
1470,8
1471,8
1472,9
1473,9
1474,10
1475,10
1476,11
1477,11
1478,12
1479,12
1480,13
1481,13
1482,14
1483,14
1484,15
1485,15
1486,16
1487,16
1488,17
1489,17
1490,18
1491,18
1492,19
1493,19
1494,20
1495,20
1496,21
1497,21
1498,22
1499,22
1500,23
1501,23
1502,24
1503,24
1504,25
1505,25
1506,26
1507,26
1508,1
1509,1
1510,2
1511,2
1512,3
1513,3
1514,4
1515,4
1516,5
1517,5
1518,6
1519,6
1520,7
1521,7
1522,8
1523,8
1524,9
1525,9
1526,10
1527,10
1528,11
1529,11
1530,12
1531,12
1532,13
1533,13
1534,14
1535,14
1536,15
1537,15
1538,16
1539,16
1540,17
1541,17
1542,18
1543,18
1544,19
1545,19
1546,20
1547,20
1548,21
1549,21
1550,22
1551,22
1552,23
1553,23
1554,24
1555,24
1556,25
1557,25
1558,26
1559,26
1560,1
1561,1
1562,2
1563,2
1564,3
1565,3
1566,4
1567,4
1568,5
1569,5
1570,6
1571,6
1572,7
1573,7
1574,8
1575,8
1576,9
1577,9
1578,10
1579,10
1580,11
1581,11
1582,12
1583,12
1584,13
1585,13
1586,14
1587,14
1588,15
1589,15
1590,16
1591,16
1592,17
1593,17
1594,18
1595,18
1596,19
1597,19
1598,20
1599,20
1600,21
1601,21
1602,22
1603,22
1604,23
1605,23
1606,24
1607,24
1608,25
1609,25
1610,26
1611,26
1612,1
1613,1
1614,2
1615,2
1616,3
1617,3
1618,4
1619,4
1620,5
1621,5
1622,6
1623,6
1624,7
1625,7
1626,8
1627,8
1628,9
1629,9
1630,10
1631,10
1632,11
1633,11
1634,12
1635,12
1636,13
1637,13
1638,14
1639,14
1640,15
1641,15
1642,16
1643,16
1644,17
1645,17
1646,18
1647,18
1648,19
1649,19
1650,20
1651,20
1652,21
1653,21
1654,22
1655,22
1656,23
1657,23
1658,24
1659,24
1660,25
1661,25
1662,26
1663,26
1664,1
1665,1
1666,2
1667,2
1668,3
1669,3
1670,4
1671,4
1672,5
1673,5
1674,6
1675,6
1676,7
1677,7
1678,8
1679,8
1680,9
1681,9
1682,10
1683,10
1684,11
1685,11
1686,12
1687,12
1688,13
1689,13
1690,14
1691,14
1692,15
1693,15
1694,16
1695,16
1696,17
1697,17
1698,18
1699,18
1700,19
1701,19
1702,20
1703,20
1704,21
1705,21
1706,22
1707,22
1708,23
1709,23
1710,24
1711,24
1712,25
1713,25
1714,26
1715,26
1716,1
1717,1
1718,2
1719,2
1720,3
1721,3
1722,4
1723,4
1724,5
1725,5
1726,6
1727,6
1728,7
1729,7
1730,8
1731,8
1732,9
1733,9
1734,10
1735,10
1736,11
1737,11
1738,12
1739,12
1740,13
1741,13
1742,14
1743,14
1744,15
1745,15
1746,16
1747,16
1748,17
1749,17
1750,18
1751,18
1752,19
1753,19
1754,20
1755,20
1756,21
1757,21
1758,22
1759,22
1760,23
1761,23
1762,24
1763,24
1764,25
1765,25
1766,26
1767,26
1768,1
1769,1
1770,2
1771,2
1772,3
1773,3
1774,4
1775,4
1776,5
1777,5
1778,6
1779,6
1780,7
1781,7
1782,8
1783,8
1784,9
1785,9
1786,10
1787,10
1788,11
1789,11
1790,12
1791,12
1792,13
1793,13
1794,14
1795,14
1796,15
1797,15
1798,16
1799,16
1800,17
1801,17
1802,18
1803,18
1804,19
1805,19
1806,20
1807,20
1808,21
1809,21
1810,22
1811,22
1812,23
1813,23
1814,24
1815,24
1816,25
1817,25
1818,26
1819,26
1820,1
1821,1
1822,2
1823,2
1824,3
1825,3
1826,4
1827,4
1828,5
1829,5
1830,6
1831,6
1832,7
1833,7
1834,8
1835,8
1836,9
1837,9
1838,10
1839,10
1840,11
1841,11
1842,12
1843,12
1844,13
1845,13
1846,14
1847,14
1848,15
1849,15
1850,16
1851,16
1852,17
1853,17
1854,18
1855,18
1856,19
1857,19
1858,20
1859,20
1860,21
1861,21
1862,22
1863,22
1864,23
1865,23
1866,24
1867,24
1868,25
1869,25
1870,26
1871,26
1872,1
1873,1
1874,2
1875,2
1876,3
1877,3
1878,4
1879,4
1880,5
1881,5
1882,6
1883,6
1884,7
1885,7
1886,8
1887,8
1888,9
1889,9
1890,10
1891,10
1892,11
1893,11
1894,12
1895,12
1896,13
1897,13
1898,14
1899,14
1900,15
1901,15
1902,16
1903,16
1904,17
1905,17
1906,18
1907,18
1908,19
1909,19
1910,20
1911,20
1912,21
1913,21
1914,22
1915,22
1916,23
1917,23
1918,24
1919,24
1920,25
1921,25
1922,26
1923,26
1924,1
1925,1
1926,2
1927,2
1928,3
1929,3
1930,4
1931,4
1932,5
1933,5
1934,6
1935,6
1936,7
1937,7
1938,8
1939,8
1940,9
1941,9
1942,10
1943,10
1944,11
1945,11
1946,12
1947,12
1948,13
1949,13
1950,14
1951,14
1952,15
1953,15
1954,16
1955,16
1956,17
1957,17
1958,18
1959,18
1960,19
1961,19
1962,20
1963,20
1964,21
1965,21
1966,22
1967,22
1968,23
1969,23
1970,24
1971,24
1972,25
1973,25
1974,26
1975,26
1976,1
1977,1
1978,2
1979,2
1980,3
1981,3
1982,4
1983,4
1984,5
1985,5
1986,6
1987,6
1988,7
1989,7
1990,8
1991,8
1992,9
1993,9
1994,10
1995,10
1996,11
1997,11
1998,12
1999,12
2000,13
2001,13
2002,14
2003,14
2004,15
2005,15
2006,16
2007,16
2008,17
2009,17
2010,18
2011,18
2012,19
2013,19
2014,20
2015,20
2016,21
2017,21
2018,22
2019,22
2020,23
2021,23
2022,24
2023,24
2024,25
2025,25
2026,26
2027,26
2028,1
2029,1
2030,2
2031,2
2032,3
2033,3
2034,4
2035,4
2036,5
2037,5
2038,6
2039,6
2040,7
2041,7
2042,8
2043,8
2044,9
2045,9
2046,10
2047,10
2048,11
2049,11
2050,12
2051,12
2052,13
2053,13
2054,14
2055,14
2056,15
2057,15
2058,16
2059,16
2060,17
2061,17
2062,18
2063,18
2064,19
2065,19
2066,20
2067,20
2068,21
2069,21
2070,22
2071,22
2072,23
2073,23
2074,24
2075,24
2076,25
2077,25
2078,26
2079,26
2080,1
2081,1
2082,2
2083,2
2084,3
2085,3
2086,4
2087,4
2088,5
2089,5
2090,6
2091,6
2092,7
2093,7
2094,8
2095,8
2096,9
2097,9
2098,10
2099,10
2100,11
2101,11
2102,12
2103,12
2104,13
2105,13
2106,14
2107,14
2108,15
2109,15
2110,16
2111,16
2112,17
2113,17
2114,18
2115,18
2116,19
2117,19
2118,20
2119,20
2120,21
2121,21
2122,22
2123,22
2124,23
2125,23
2126,24
2127,24
2128,25
2129,25
2130,26
2131,26
2132,1
2133,1
2134,2
2135,2
2136,3
2137,3
2138,4
2139,4
2140,5
2141,5
2142,6
2143,6
2144,7
2145,7
2146,8
2147,8
2148,9
2149,9
2150,10
2151,10
2152,11
2153,11
2154,12
2155,12
2156,13
2157,13
2158,14
2159,14
2160,15
2161,15
2162,16
2163,16
2164,17
2165,17
2166,18
2167,18
2168,19
2169,19
2170,20
2171,20
2172,21
2173,21
2174,22
2175,22
2176,23
2177,23
2178,24
2179,24
2180,25
2181,25
2182,26
2183,26
2184,1
2185,1
2186,2
2187,2
2188,3
2189,3
2190,4
2191,4
2192,5
2193,5
2194,6
2195,6
2196,7
2197,7
2198,8
2199,8
2200,9
2201,9
2202,10
2203,10
2204,11
2205,11
2206,12
2207,12
2208,13
2209,13
2210,14
2211,14
2212,15
2213,15
2214,16
2215,16
2216,17
2217,17
2218,18
2219,18
2220,19
2221,19
2222,20
2223,20
2224,21
2225,21
2226,22
2227,22
2228,23
2229,23
2230,24
2231,24
2232,25
2233,25
2234,26
2235,26
2236,1
2237,1
2238,2
2239,2
2240,3
2241,3
2242,4
2243,4
2244,5
2245,5
2246,6
2247,6
2248,7
2249,7
2250,8
2251,8
2252,9
2253,9
2254,10
2255,10
2256,11
2257,11
2258,12
2259,12
2260,13
2261,13
2262,14
2263,14
2264,15
2265,15
2266,16
2267,16
2268,17
2269,17
2270,18
2271,18
2272,19
2273,19
2274,20
2275,20
2276,21
2277,21
2278,22
2279,22
2280,23
2281,23
2282,24
2283,24
2284,25
2285,25
2286,26
2287,26
2288,1
2289,1
2290,2
2291,2
2292,3
2293,3
2294,4
2295,4
2296,5
2297,5
2298,6
2299,6
2300,7
2301,7
2302,8
2303,8
2304,9
2305,9
2306,10
2307,10
2308,11
2309,11
2310,12
2311,12
2312,13
2313,13
2314,14
2315,14
2316,15
2317,15
2318,16
2319,16
2320,17
2321,17
2322,18
2323,18
2324,19
2325,19
2326,20
2327,20
2328,21
2329,21
2330,22
2331,22
2332,23
2333,23
2334,24
2335,24
2336,25
2337,25
2338,26
2339,26
2340,1
2341,1
2342,2
2343,2
2344,3
2345,3
2346,4
2347,4
2348,5
2349,5
2350,6
2351,6
2352,7
2353,7
2354,8
2355,8
2356,9
2357,9
2358,10
2359,10
2360,11
2361,11
2362,12
2363,12
2364,13
2365,13
2366,14
2367,14
2368,15
2369,15
2370,16
2371,16
2372,17
2373,17
2374,18
2375,18
2376,19
2377,19
2378,20
2379,20
2380,21
2381,21
2382,22
2383,22
2384,23
2385,23
2386,24
2387,24
2388,25
2389,25
2390,26
2391,26
2392,1
2393,1
2394,2
2395,2
2396,3
2397,3
2398,4
2399,4
2400,5
2401,5
2402,6
2403,6
2404,7
2405,7
2406,8
2407,8
2408,9
2409,9
2410,10
2411,10
2412,11
2413,11
2414,12
2415,12
2416,13
2417,13
2418,14
2419,14
2420,15
2421,15
2422,16
2423,16
2424,17
2425,17
2426,18
2427,18
2428,19
2429,19
2430,20
2431,20
2432,21
2433,21
2434,22
2435,22
2436,23
2437,23
2438,24
2439,24
2440,25
2441,25
2442,26
2443,26
2444,1
2445,1
2446,2
2447,2
2448,3
2449,3
2450,4
2451,4
2452,5
2453,5
2454,6
2455,6
2456,7
2457,7
2458,8
2459,8
2460,9
2461,9
2462,10
2463,10
2464,11
2465,11
2466,12
2467,12
2468,13
2469,13
2470,14
2471,14
2472,15
2473,15
2474,16
2475,16
2476,17
2477,17
2478,18
2479,18
2480,19
2481,19
2482,20
2483,20
2484,21
2485,21
2486,22
2487,22
2488,23
2489,23
2490,24
2491,24
2492,25
2493,25
2494,26
2495,26
2496,1
2497,1
2498,2
2499,2
2500,3
2501,3
2502,4
2503,4
2504,5
2505,5
2506,6
2507,6
2508,7
2509,7
2510,8
2511,8
2512,9
2513,9
2514,10
2515,10
2516,11
2517,11
2518,12
2519,12
2520,13
2521,13
2522,14
2523,14
2524,15
2525,15
2526,16
2527,16
2528,17
2529,17
2530,18
2531,18
2532,19
2533,19
2534,20
2535,20
2536,21
2537,21
2538,22
2539,22
2540,23
2541,23
2542,24
2543,24
2544,25
2545,25
2546,26
2547,26
2548,1
2549,1
2550,2
2551,2
2552,3
2553,3
2554,4
2555,4
2556,5
2557,5
2558,6
2559,6
2560,7
2561,7
2562,8
2563,8
2564,9
2565,9
2566,10
2567,10
2568,11
2569,11
2570,12
2571,12
2572,13
2573,13
2574,14
2575,14
2576,15
2577,15
2578,16
2579,16
2580,17
2581,17
2582,18
2583,18
2584,19
2585,19
2586,20
2587,20
2588,21
2589,21
2590,22
2591,22
2592,23
2593,23
2594,24
2595,24
2596,25
2597,25
2598,26
2599,26
2600,1
2601,1
2602,2
2603,2
2604,3
2605,3
2606,4
2607,4
2608,5
2609,5
2610,6
2611,6
2612,7
2613,7
2614,8
2615,8
2616,9
2617,9
2618,10
2619,10
2620,11
2621,11
2622,12
2623,12
2624,13
2625,13
2626,14
2627,14
2628,15
2629,15
2630,16
2631,16
2632,17
2633,17
2634,18
2635,18
2636,19
2637,19
2638,20
2639,20
2640,21
2641,21
2642,22
2643,22
2644,23
2645,23
2646,24
2647,24
2648,25
2649,25
2650,26
2651,26
2652,1
2653,1
2654,2
2655,2
2656,3
2657,3
2658,4
2659,4
2660,5
2661,5
2662,6
2663,6
2664,7
2665,7
2666,8
2667,8
2668,9
2669,9
2670,10
2671,10
2672,11
2673,11
2674,12
2675,12
2676,13
2677,13
2678,14
2679,14
2680,15
2681,15
2682,16
2683,16
2684,17
2685,17
2686,18
2687,18
2688,19
2689,19
2690,20
2691,20
2692,21
2693,21
2694,22
2695,22
2696,23
2697,23
2698,24
2699,24
2700,25
2701,25
2702,26
2703,26
2704,1
2705,1
2706,2
2707,2
2708,3
2709,3
2710,4
2711,4
2712,5
2713,5
2714,6
2715,6
2716,7
2717,7
2718,8
2719,8
2720,9
2721,9
2722,10
2723,10
2724,11
2725,11
2726,12
2727,12
2728,13
2729,13
2730,14
2731,14
2732,15
2733,15
2734,16
2735,16
2736,17
2737,17
2738,18
2739,18
2740,19
2741,19
2742,20
2743,20
2744,21
2745,21
2746,22
2747,22
2748,23
2749,23
2750,24
2751,24
2752,25
2753,25
2754,26
2755,26
2756,1
2757,1
2758,2
2759,2
2760,3
2761,3
2762,4
2763,4
2764,5
2765,5
2766,6
2767,6
2768,7
2769,7
2770,8
2771,8
2772,9
2773,9
2774,10
2775,10
2776,11
2777,11
2778,12
2779,12
2780,13
2781,13
2782,14
2783,14
2784,15
2785,15
2786,16
2787,16
2788,17
2789,17
2790,18
2791,18
2792,19
2793,19
2794,20
2795,20
2796,21
2797,21
2798,22
2799,22
2800,23
2801,23
2802,24
2803,24
2804,25
2805,25
2806,26
2807,26
2808,1
2809,1
2810,2
2811,2
2812,3
2813,3
2814,4
2815,4
2816,5
2817,5
2818,6
2819,6
2820,7
2821,7
2822,8
2823,8
2824,9
2825,9
2826,10
2827,10
2828,11
2829,11
2830,12
2831,12
2832,13
2833,13
2834,14
2835,14
2836,15
2837,15
2838,16
2839,16
2840,17
2841,17
2842,18
2843,18
2844,19
2845,19
2846,20
2847,20
2848,21
2849,21
2850,22
2851,22
2852,23
2853,23
2854,24
2855,24
2856,25
2857,25
2858,26
2859,26
2860,1
2861,1
2862,2
2863,2
2864,3
2865,3
2866,4
2867,4
2868,5
2869,5
2870,6
2871,6
2872,7
2873,7
2874,8
2875,8
2876,9
2877,9
2878,10
2879,10
2880,11
2881,11
2882,12
2883,12
2884,13
2885,13
2886,14
2887,14
2888,15
2889,15
2890,16
2891,16
2892,17
2893,17
2894,18
2895,18
2896,19
2897,19
2898,20
2899,20
2900,21
2901,21
2902,22
2903,22
2904,23
2905,23
2906,24
2907,24
2908,25
2909,25
2910,26
2911,26
2912,1
2913,1
2914,2
2915,2
2916,3
2917,3
2918,4
2919,4
2920,5
2921,5
2922,6
2923,6
2924,7
2925,7
2926,8
2927,8
2928,9
2929,9
2930,10
2931,10
2932,11
2933,11
2934,12
2935,12
2936,13
2937,13
2938,14
2939,14
2940,15
2941,15
2942,16
2943,16
2944,17
2945,17
2946,18
2947,18
2948,19
2949,19
2950,20
2951,20
2952,21
2953,21
2954,22
2955,22
2956,23
2957,23
2958,24
2959,24
2960,25
2961,25
2962,26
2963,26
2964,1
2965,1
2966,2
2967,2
2968,3
2969,3
2970,4
2971,4
2972,5
2973,5
2974,6
2975,6
2976,7
2977,7
2978,8
2979,8
2980,9
2981,9
2982,10
2983,10
2984,11
2985,11
2986,12
2987,12
2988,13
2989,13
2990,14
2991,14
2992,15
2993,15
2994,16
2995,16
2996,17
2997,17
